flightNumber;plane;dep_date;dep_time;dep_airport_name;dep_airport_code;dep_weather_min;dep_weather_max;dep_weather_desc;dep_door;arr_date;arr_time;arr_airport_name;arr_weather_min;arr_weather_max;arr_weather_desc;arr_belt;new_dep_status;new_arr_status;time_difference;time_difference_minutes;delayed
VLG1307; 32A;15/04/18;12:20;ALICANTE-ELCHE;ALC;12;25;Nubes altas;C37;15/04/18;13:25;BARCELONA-EL PRAT;14;22;Nubes altas;2;Despego;Aterrizo;0 days 01:07:00;67;1
IBE0488; AIRBUS A321;15/04/18;11:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;J40;15/04/18;12:50;ASTURIAS;12;15;Lluvia;3;Despego;Aterrizo;0 days 01:13:00;73;0
IBE8335; CANADAIR CRJ-200;15/04/18;12:30;ASTURIAS;OVD;12;15;Lluvia;5;15/04/18;13:50;VALENCIA;11;26;Despejado; - ;Despego;Aterrizo;0 days 01:16:00;76;0
IBE2802; AIRBUS A319;15/04/18;10:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;H37;15/04/18;11:45;MALAGA-COSTA DEL SOL;14;23;Despejado;36;Despego;Aterrizo;0 days 01:20:00;80;1
VLG2509; AIRBUS A320;15/04/18;11:30;SEVILLA;SVQ;8;19;Nubosidad variable;8;15/04/18;12:50;BILBAO;10;19;Lluvia débil;2;Despego;Aterrizo;0 days 01:16:00;76;0
CNF419; ATR-42/72;15/04/18;10:40;LA PALMA;SPC;17;23;Abertura de claros;9;15/04/18;11:10;TENERIFE NORTE;17;23;Despejado;1;Despego;Aterrizo;0 days 00:30:00;30;0
AEA9401; ATR-72;15/04/18;11:10;GRAN CANARIA;LPA;17;23;Abertura de claros;A15;15/04/18;11:40;TENERIFE NORTE;17;23;Despejado;2;Despego;Aterrizo;0 days 00:34:00;34;1
VLG3276; AIRBUS A320;15/04/18;10:40;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D45;15/04/18;11:55;TENERIFE NORTE;17;23;Despejado;5;Despego;Aterrizo;0 days 01:08:00;68;1
IBB133; ATR-72;15/04/18;12:00;GRAN CANARIA;LPA;17;23;Abertura de claros;A11;15/04/18;12:30;TENERIFE NORTE;17;23;Despejado;1;Despego;Aterrizo;0 days 00:28:00;28;0
VLG3944; AIRBUS A320;15/04/18;10:45;BILBAO;BIO;10;19;Lluvia débil;2;15/04/18;12:05;PALMA DE MALLORCA;11;21;Despejado;12;Despego;Aterrizo;0 days 01:12:00;72;0
AEA6037; BOEING 737-800 WINGLETS;15/04/18;11:55;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;B34;15/04/18;12:40;PALMA DE MALLORCA;11;21;Despejado;15;Despego;Aterrizo;0 days 00:52:00;52;1
IBS3914; AIRBUS A321;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K74;15/04/18;12:40;PALMA DE MALLORCA;11;21;Despejado;13;Despego;Aterrizo;0 days 01:08:00;68;1
IBB508; BOMBARDIER CRJ-1000;15/04/18;12:00;GRAN CANARIA;LPA;17;23;Abertura de claros;A13;15/04/18;12:40;LANZAROTE;15;25;Despejado;C2;Despego;Aterrizo;0 days 00:34:00;34;0
VLG3257; AIRBUS A320;15/04/18;8:55;TENERIFE NORTE;TFN;17;23;Despejado;14;15/04/18;12:05;SEVILLA;8;19;Nubosidad variable;1;Despego;Aterrizo;0 days 03:08:00;188;0
IBE8956; BOMBARDIER CRJ-1000;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K93;15/04/18;12:55;MENORCA;12;20;Despejado;4;Despego;Aterrizo;0 days 01:25:00;85;0
AAL8564; BOMBARDIER CRJ-1000;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K93;15/04/18;12:55;MENORCA;12;20;Despejado;4;Despego;Aterrizo;0 days 01:25:00;85;0
RYR5468; BOEING 737-800 WINGLETS;15/04/18;10:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;D58;15/04/18;12:25;FUERTEVENTURA;16;24;Despejado;3;Despego;Aterrizo;0 days 01:45:00;105;0
VLG3132; AIRBUS A320;15/04/18;9:15;GRAN CANARIA;LPA;17;23;Abertura de claros;C05;15/04/18;13:00;A CORUÑA;11;15;Lluvia débil;2;Despego;Aterrizo;0 days 03:34:00;214;0
EVE1606; 32A;15/04/18;13:05;ZARAGOZA;ZAZ;6;23;Nubes altas;4;15/04/18;14:15;SEVILLA;8;19;Nubosidad variable;2;Despego;Aterrizo;0 days 01:13:00;73;0
AEA2633; BOEING 737-800 WINGLETS;15/04/18;13:25;ZARAGOZA;ZAZ;6;23;Nubes altas;2;15/04/18;14:45;ALMERIA;11;20;Despejado;2;Despego;Aterrizo;0 days 01:04:00;64;0
IBE8974; BOMBARDIER CRJ-1000;15/04/18;12:20;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K93;15/04/18;13:20;VALENCIA;11;26;Despejado;4;Despego;Aterrizo;0 days 00:52:00;52;1
AEA6025; EMBRAER ERJ-195;15/04/18;12:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;E79;15/04/18;14:00;IBIZA;12;20;Despejado;2;Despego;Aterrizo;0 days 01:09:00;69;0
RYR6385; BOEING 737-800 WINGLETS;15/04/18;13:10;SANTANDER-SEVE BALLESTEROS;SDR;12;16;Chubascos dispersos;5;15/04/18;14:25;BARCELONA-EL PRAT;14;22;Nubes altas;26;Despego;Aterrizo;0 days 01:03:00;63;0
VLG3694; AIRBUS A320;15/04/18;13:25;IBIZA;IBZ;12;20;Despejado;6;15/04/18;14:10;VALENCIA;11;26;Despejado;7;Despego;Aterrizo;0 days 00:30:00;30;0
VLG3147; AIRBUS A320;15/04/18;8:40;FUERTEVENTURA;FUE;16;24;Despejado;9;15/04/18;11:45;MALAGA-COSTA DEL SOL;14;23;Despejado;36;Despego;Aterrizo;0 days 03:00:00;180;1
IBE8812; CANADAIR CRJ-900;15/04/18;12:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K95;15/04/18;13:15;MALAGA-COSTA DEL SOL;14;23;Despejado;37;Despego;Aterrizo;0 days 01:10:00;70;1
VLG2125; 32B;15/04/18;12:05;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A05;15/04/18;13:50;MALAGA-COSTA DEL SOL;14;23;Despejado;39;Despego;Aterrizo;0 days 01:29:00;89;0
VLG2286; AIRBUS A320;15/04/18;12:25;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A22;15/04/18;14:10;JEREZ DE LA FRONTERA;10;18;Nubosidad variable;2;Despego;Aterrizo;0 days 01:42:00;102;1
VLG3510; AIRBUS A320;15/04/18;12:45;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;B39;15/04/18;13:50;IBIZA;12;20;Despejado;5;Despego;Aterrizo;0 days 01:01:00;61;1
RYR2914; BOEING 737-800 WINGLETS;15/04/18;8:50;TENERIFE SUR;TFS;17;23;Despejado;14;15/04/18;12:45;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;13;Despego;Aterrizo;0 days 03:51:00;231;1
AEA9464; ATR-72;15/04/18;12:25;LA PALMA;SPC;17;23;Abertura de claros;9;15/04/18;13:00;TENERIFE NORTE;17;23;Despejado;2;Despego;Aterrizo;0 days 00:36:00;36;0
IBB620; ATR-42/72;15/04/18;13:00;LA PALMA;SPC;17;23;Abertura de claros;5;15/04/18;13:30;TENERIFE NORTE;17;23;Despejado;2;Despego;Aterrizo;0 days 00:32:00;32;0
IBS9528; AIRBUS A320;15/04/18;12:20;PALMA DE MALLORCA;PMI;11;21;Despejado;D86;15/04/18;13:55;VALLADOLID;6;16;Chubascos dispersos;1;Despego;Aterrizo;0 days 01:34:00;94;0
AEA7315; EMBRAER ERJ-195;15/04/18;12:30;VIGO;VGO;11;15;Lluvia débil;5;15/04/18;13:40;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;16;Despego;Aterrizo;0 days 01:01:00;61;1
IBE0533; AIRBUS A319;15/04/18;13:35;VIGO;VGO;11;15;Lluvia débil;3;15/04/18;14:50;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;12;Despego;Aterrizo;0 days 00:53:00;53;0
VLG1450; AIRBUS A320;15/04/18;12:45;BILBAO;BIO;10;19;Lluvia débil;1;15/04/18;14:05;ALICANTE-ELCHE;12;25;Nubes altas;8B;Despego;Aterrizo;0 days 01:15:00;75;0
IBE0447; AIRBUS A320;15/04/18;13:20;BILBAO;BIO;10;19;Lluvia débil;3;15/04/18;14:30;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;13;Despego;Aterrizo;0 days 00:53:00;53;0
IBB619; ATR-42/72;15/04/18;12:00;TENERIFE NORTE;TFN;17;23;Despejado;1;15/04/18;12:30;LA PALMA;17;23;Abertura de claros;4;Despego;Aterrizo;0 days 00:28:00;28;1
IBB132; ATR-72;15/04/18;12:00;TENERIFE NORTE;TFN;17;23;Despejado;4;15/04/18;12:30;GRAN CANARIA;17;23;Abertura de claros;11;Despego;Aterrizo;0 days 00:44:00;44;0
AEA9402; ATR-72;15/04/18;12:10;TENERIFE NORTE;TFN;17;23;Despejado;4B;15/04/18;12:40;GRAN CANARIA;17;23;Abertura de claros;13;Despego;Aterrizo;0 days 00:43:00;43;0
IBB468; ATR-72;15/04/18;12:35;TENERIFE NORTE;TFN;17;23;Despejado;4A;15/04/18;13:25;LANZAROTE;15;25;Despejado;C2;Despego;Aterrizo;0 days 00:54:00;54;0
IBB621; ATR-42/72;15/04/18;13:00;TENERIFE NORTE;TFN;17;23;Despejado;1;15/04/18;13:30;LA PALMA;17;23;Abertura de claros;4;Despego;Aterrizo;0 days 00:29:00;29;0
VLG3945; AIRBUS A320;15/04/18;12:40;PALMA DE MALLORCA;PMI;11;21;Despejado;D90;15/04/18;14:05;BILBAO;10;19;Lluvia débil;2;Despego;Aterrizo;0 days 01:17:00;77;0
RYR6579; BOEING 737-800 WINGLETS;15/04/18;13:00;PALMA DE MALLORCA;PMI;11;21;Despejado;D89;15/04/18;13:55;BARCELONA-EL PRAT;14;22;Nubes altas;23;Despego;Aterrizo;0 days 00:45:00;45;0
AEA1706; ATR-72;15/04/18;13:25;PALMA DE MALLORCA;PMI;11;21;Despejado;B30;15/04/18;14:05;IBIZA;12;20;Despejado;1;Despego;Aterrizo;0 days 00:35:00;35;1
AEA6060; BOEING 737-800 WINGLETS;15/04/18;13:30;PALMA DE MALLORCA;PMI;11;21;Despejado;D80;15/04/18;14:20;BARCELONA-EL PRAT;14;22;Nubes altas;3;Despego;Aterrizo;0 days 00:49:00;49;1
VLG3905; AIRBUS A320;15/04/18;13:30;PALMA DE MALLORCA;PMI;11;21;Despejado;D86;15/04/18;14:25;BARCELONA-EL PRAT;14;22;Nubes altas;7;Despego;Aterrizo;0 days 00:48:00;48;0
VLG2021; 32A;15/04/18;12:35;GRANADA-JAÉN F.G.L.;GRX;6;21;Despejado;2;15/04/18;14:00;BARCELONA-EL PRAT;14;22;Nubes altas;7;Despego;Aterrizo;0 days 01:18:00;78;1
AEA5200; EMBRAER ERJ-195;15/04/18;12:45;GRANADA-JAÉN F.G.L.;GRX;6;21;Despejado;1;15/04/18;14:00;PALMA DE MALLORCA;11;21;Despejado;10;Despego;Aterrizo;0 days 01:11:00;71;0
VLG3932; AIRBUS A320;15/04/18;13:20;GRANADA-JAÉN F.G.L.;GRX;6;21;Despejado;3;15/04/18;14:30;PALMA DE MALLORCA;11;21;Despejado;13;Despego;Aterrizo;0 days 01:05:00;65;0
CNF810; ATR-72;15/04/18;11:50;FUERTEVENTURA;FUE;16;24;Despejado;16;15/04/18;12:30;GRAN CANARIA;17;23;Abertura de claros;12;Despego;Aterrizo;0 days 00:46:00;46;1
LAV5463; BOEING 737-400;15/04/18;9:30;TENERIFE NORTE;TFN;17;23;Despejado;9;15/04/18;13:10;VIGO;11;15;Lluvia débil;3;Despego;Aterrizo;0 days 03:23:00;203;0
VLG3941; AIRBUS A320;15/04/18;12:40;SEVILLA;SVQ;8;19;Nubosidad variable;1;15/04/18;14:10;PALMA DE MALLORCA;11;21;Despejado;12;Despego;Aterrizo;0 days 01:19:00;79;0
IBS3949; 32A;15/04/18;13:05;SEVILLA;SVQ;8;19;Nubosidad variable;K1;15/04/18;14:15;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;16;Despego;Aterrizo;0 days 00:57:00;57;0
RYR3042; BOEING 737-800 WINGLETS;15/04/18;13:05;SANTIAGO;SCQ;10;15;Lluvia débil;11;15/04/18;14:35;SEVILLA;8;19;Nubosidad variable;6;Despego;Aterrizo;0 days 01:17:00;77;0
VLG3281; AIRBUS A320;15/04/18;9:30;LANZAROTE;ACE;15;25;Despejado;9;15/04/18;13:15;BILBAO;10;19;Lluvia débil;5;Despego;Aterrizo;0 days 03:39:00;219;0
IBB212; ATR-72;15/04/18;12:15;GRAN CANARIA;LPA;17;23;Abertura de claros;A09;15/04/18;12:55;FUERTEVENTURA;16;24;Despejado;14;Despego;Aterrizo;0 days 00:37:00;37;0
IBB516; ATR-72;15/04/18;12:20;GRAN CANARIA;LPA;17;23;Abertura de claros;A07;15/04/18;13:05;LANZAROTE;15;25;Despejado;C2;Despego;Aterrizo;0 days 00:42:00;42;0
RYR2066; BOEING 737-800 WINGLETS;15/04/18;12:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;C49;15/04/18;14:10;IBIZA;12;20;Despejado;6;Despego;Aterrizo;0 days 01:13:00;73;1
RYR7216; BOEING 737-800 WINGLETS;15/04/18;13:35;VALENCIA;VLC;11;26;Despejado;E15;15/04/18;14:20;IBIZA;12;20;Despejado;7;Despego;Aterrizo;0 days 00:41:00;41;0
IBS3946; AIRBUS A320;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K68;15/04/18;13:15;TENERIFE NORTE;17;23;Despejado;5;Despego;Aterrizo;0 days 01:43:00;103;1
VLG3254; AIRBUS A320;15/04/18;12:30;SEVILLA;SVQ;8;19;Nubosidad variable;3;15/04/18;13:45;TENERIFE NORTE;17;23;Despejado;1;Despego;Aterrizo;0 days 01:02:00;62;0
IBE8956; BOMBARDIER CRJ-1000;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K93;15/04/18;12:55;MENORCA;12;20;Despejado;4;Despego;Aterrizo;0 days 01:25:00;85;0
VLG3904; AIRBUS A320;15/04/18;11:55;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;B35;15/04/18;12:55;PALMA DE MALLORCA;11;21;Despejado;11;Despego;Aterrizo;0 days 00:47:00;47;0
IBS3856; AIRBUS A320;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K62;15/04/18;13:05;LANZAROTE;15;25;Despejado;2;Despego;Aterrizo;0 days 01:30:00;90;0
VLG1579; AIRBUS A320;15/04/18;12:50;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;B43;15/04/18;14:25;ASTURIAS;12;15;Lluvia;3;Despego;Aterrizo;0 days 01:35:00;95;1
IBS3910; AIRBUS A320;15/04/18;11:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K87;15/04/18;13:30;TENERIFE SUR;17;23;Despejado;A4;Despego;Aterrizo;0 days 01:56:00;116;0
VLG3014; BOEING 737-800 WINGLETS;15/04/18;10:40;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A20;15/04/18;12:55;FUERTEVENTURA;16;24;Despejado;4;Despego;Aterrizo;0 days 02:09:00;129;1
IBS3906; AIRBUS A321;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;J42;15/04/18;13:10;FUERTEVENTURA;16;24;Despejado;3;Despego;Aterrizo;0 days 01:30:00;90;0
VLG3246; AIRBUS A320;15/04/18;9:15;TENERIFE NORTE;TFN;17;23;Despejado;11;15/04/18;12:50;SANTIAGO;10;15;Lluvia débil;1;Despego;Aterrizo;0 days 03:24:00;204;0
IBE8335; CANADAIR CRJ-200;15/04/18;12:30;ASTURIAS;OVD;12;15;Lluvia;5;15/04/18;13:50;VALENCIA;11;26;Despejado;2;Despego;Aterrizo;0 days 01:16:00;76;0
VLG3068; AIRBUS A320;15/04/18;11:05;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D62;15/04/18;12:25;GRAN CANARIA;17;23;Abertura de claros;15;Despego;Aterrizo;0 days 01:16:00;76;0
IBS3822; 32A;15/04/18;11:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;K86;15/04/18;13:25;GRAN CANARIA;17;23;Abertura de claros;16;Despego;Aterrizo;0 days 01:46:00;106;0
IBB513; BOMBARDIER CRJ-1000;15/04/18;13:10;LANZAROTE;ACE;15;25;Despejado;P4;15/04/18;13:55;GRAN CANARIA;17;23;Abertura de claros;11;Despego;Aterrizo;0 days 00:35:00;35;0
VLG1298; 32A;15/04/18;14:15;A CORUÑA;LCG;11;15;Lluvia débil;3;15/04/18;15:40;SEVILLA;8;19;Nubosidad variable;3;Despego;Aterrizo;0 days 01:19:00;79;0
AEA7235; EMBRAER ERJ-195;15/04/18;14:15;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;E75;15/04/18;15:30;A CORUÑA;11;15;Lluvia débil;1;Despego;Aterrizo;0 days 01:14:00;74;0
VLG1677; AIRBUS A320;15/04/18;13:40;SANTIAGO;SCQ;10;15;Lluvia débil;3;15/04/18;15:20;BARCELONA-EL PRAT;14;22;Nubes altas;2;Despego;Aterrizo;0 days 01:32:00;92;0
IBE1316; AIRBUS A321;15/04/18;13:15;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;J56;15/04/18;14:30;BARCELONA-EL PRAT;14;22;Nubes altas;15;Despego;Aterrizo;0 days 01:09:00;69;1
IBE1316S; AIRBUS A321;15/04/18;13:15;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;J56;15/04/18;14:30;BARCELONA-EL PRAT;14;22;Nubes altas;15;Despego;Aterrizo;0 days 01:09:00;69;1
AEA6067; BOEING 737-800 WINGLETS;15/04/18;13:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;E78;15/04/18;15:10;PALMA DE MALLORCA;11;21;Despejado;11;Despego;Aterrizo;0 days 01:10:00;70;0
RYR2199; BOEING 737-800 WINGLETS;15/04/18;13:30;SEVILLA;SVQ;8;19;Nubosidad variable;11;15/04/18;14:45;VALLADOLID;6;16;Chubascos dispersos;2;Despego;Aterrizo;0 days 00:58:00;58;1
IBE8319; ATR-72;15/04/18;13:25;SAN SEBASTIAN;EAS;12;18;Chubascos dispersos;2;15/04/18;14:45;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:32:00;92;1
CNF729; ATR-72;15/04/18;12:55;GRAN CANARIA;LPA;17;23;Abertura de claros;A05;15/04/18;13:40;LANZAROTE;15;25;Despejado;C1;Despego;Aterrizo;0 days 00:47:00;47;1
IBB514; ATR-72;15/04/18;13:00;GRAN CANARIA;LPA;17;23;Abertura de claros;A15;15/04/18;13:45;LANZAROTE;15;25;Despejado;C2;Despego;Aterrizo;0 days 00:47:00;47;1
IBB147; ATR-72;15/04/18;14:00;GRAN CANARIA;LPA;17;23;Abertura de claros;A09;15/04/18;14:30;TENERIFE NORTE;17;23;Despejado;2;Despego;Aterrizo;0 days 00:29:00;29;0
IBB517; ATR-42/72;15/04/18;13:35;LANZAROTE;ACE;15;25;Despejado;P3;15/04/18;14:20;GRAN CANARIA;17;23;Abertura de claros;13;Despego;Aterrizo;0 days 00:48:00;48;0
IBE8981; BOMBARDIER CRJ-1000;15/04/18;13:55;VALENCIA;VLC;11;26;Despejado;R52;15/04/18;14:55;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:15:00;75;1
QTR6907; BOMBARDIER CRJ-1000;15/04/18;13:55;VALENCIA;VLC;11;26;Despejado;R52;15/04/18;14:55;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:15:00;75;1
IBE8938; BOMBARDIER CRJ-1000;15/04/18;14:10;VALENCIA;VLC;11;26;Despejado;R58;15/04/18;15:25;BILBAO;10;19;Lluvia débil;2;Despego;Aterrizo;0 days 01:12:00;72;0
IBE0555; AIRBUS A319;15/04/18;13:45;SANTANDER-SEVE BALLESTEROS;SDR;12;16;Chubascos dispersos;2;15/04/18;15:00;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;17;Despego;Aterrizo;0 days 00:55:00;55;0
IBE8645; BOMBARDIER CRJ-1000;15/04/18;13:50;GRANADA-JAÉN F.G.L.;GRX;6;21;Despejado;2;15/04/18;14:55;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:03:00;63;1
IBB622; ATR-42/72;15/04/18;14:00;LA PALMA;SPC;17;23;Abertura de claros;5;15/04/18;14:30;TENERIFE NORTE;17;23;Despejado;3;Despego;Aterrizo;0 days 00:30:00;30;0
IBE0475; AIRBUS A321;15/04/18;13:35;ASTURIAS;OVD;12;15;Lluvia;8;15/04/18;14:50;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;15;Despego;Aterrizo;0 days 01:00:00;60;0
IBE8264; ATR-72;15/04/18;13:45;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D65;15/04/18;14:35;MELILLA;14;19;Despejado;2;Despego;Aterrizo;0 days 01:03:00;63;0
AEA2626; BOEING 737-800 WINGLETS;15/04/18;13:45;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D60;15/04/18;15:15;BARCELONA-EL PRAT;14;22;Nubes altas;3;Despego;Aterrizo;0 days 01:28:00;88;0
IBE8809; CANADAIR CRJ-900;15/04/18;13:50;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D63;15/04/18;15:05;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:03:00;63;1
RYR2897; BOEING 737-800 WINGLETS;15/04/18;14:25;PALMA DE MALLORCA;PMI;11;21;Despejado;D90;15/04/18;15:20;BARCELONA-EL PRAT;14;22;Nubes altas;22;Despego;Aterrizo;0 days 00:51:00;51;1
IBB213; ATR-42/72;15/04/18;13:20;FUERTEVENTURA;FUE;16;24;Despejado;16;15/04/18;14:00;GRAN CANARIA;17;23;Abertura de claros;12;Despego;Aterrizo;0 days 00:41:00;41;0
IBB454; ATR-42/72;15/04/18;12:50;TENERIFE NORTE;TFN;17;23;Despejado;2;15/04/18;13:40;LANZAROTE;15;25;Despejado;C2;Despego;Aterrizo;0 days 00:49:00;49;0
IBB416; ATR-42/72;15/04/18;13:20;TENERIFE NORTE;TFN;17;23;Despejado;4;15/04/18;14:10;FUERTEVENTURA;16;24;Despejado;14;Despego;Aterrizo;0 days 00:52:00;52;0
CNF652; ATR-42/72;15/04/18;13:55;TENERIFE NORTE;TFN;17;23;Despejado;4B;15/04/18;14:25;GRAN CANARIA;17;23;Abertura de claros;12;Despego;Aterrizo;0 days 00:33:00;33;0
IBB158; ATR-42/72;15/04/18;14:00;TENERIFE NORTE;TFN;17;23;Despejado;3;15/04/18;14:30;GRAN CANARIA;17;23;Abertura de claros;11;Despego;Aterrizo;0 days 00:36:00;36;0
IBB629; ATR-42/72;15/04/18;14:00;TENERIFE NORTE;TFN;17;23;Despejado;2;15/04/18;14:30;LA PALMA;17;23;Abertura de claros;4;Despego;Aterrizo;0 days 00:25:00;25;0
IBE1201; AIRBUS A321;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A02;15/04/18;13:25;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;14;Despego;Aterrizo;0 days 01:40:00;100;1
IBE1201S; AIRBUS A321;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A02;15/04/18;13:25;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;14;Despego;Aterrizo;0 days 01:40:00;100;1
LAN5429; AIRBUS A321;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A02;15/04/18;13:25;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;14;Despego;Aterrizo;0 days 01:40:00;100;1
AVA6031; AIRBUS A321;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A02;15/04/18;13:25;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;14;Despego;Aterrizo;0 days 01:40:00;100;1
VLG9749; AIRBUS A321;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;A02;15/04/18;13:25;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;14;Despego;Aterrizo;0 days 01:40:00;100;1
AEA5036; ATR-72;15/04/18;12:00;MALAGA-COSTA DEL SOL;AGP;14;23;Despejado;D45;15/04/18;13:30;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;13;Despego;Aterrizo;0 days 01:33:00;93;1
AEA2057; AIRBUS A330-200;15/04/18;12:00;BARCELONA-EL PRAT;BCN;14;22;Nubes altas;B49;15/04/18;13:30;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;18;Despego;Aterrizo;0 days 01:43:00;103;1
IBE8663; BOMBARDIER CRJ-1000;15/04/18;13:55;BILBAO;BIO;10;19;Lluvia débil;12;15/04/18;15:15;MENORCA;12;20;Despejado;6;Despego;Aterrizo;0 days 01:12:00;72;0
IBE8577; CANADAIR CRJ-900;15/04/18;14:00;ALMERIA;LEI;11;20;Despejado;3;15/04/18;15:10;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:07:00;67;0
IBE8911; BOMBARDIER CRJ-1000;15/04/18;13:55;IBIZA;IBZ;12;20;Despejado;5;15/04/18;15:10;MADRID-BARAJAS ADOLFO SUÁREZ;7;17;Abertura de claros;19;Despego;Aterrizo;0 days 01:30:00;90;0
RYR8538; BOEING 737-800 WINGLETS;15/04/18;13:25;ALICANTE-ELCHE;ALC;12;25;Nubes altas;C49;15/04/18;15:10;SANTIAGO;10;15;Lluvia débil;3;Despego;Aterrizo;0 days 01:42:00;102;0
IBS3842; AIRBUS A320;15/04/18;11:40;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;7;17;Abertura de claros;H16;15/04/18;13:45;LA PALMA;17;23;Abertura de claros;3;Despego;Aterrizo;0 days 02:04:00;124;0
CNF452; ATR-72;15/04/18;14:20;TENERIFE NORTE;TFN;17;23;Despejado;4A;15/04/18;14:50;LA PALMA;17;23;Abertura de claros;2;Despego;Aterrizo;0 days 00:31:00;31;0
RYR3064; BOEING 737-800 WINGLETS;15/04/18;9:35;TENERIFE NORTE;TFN;17;23;Despejado;13;15/04/18;14:00;BARCELONA-EL PRAT;14;22;Nubes altas;22;Despego;Aterrizo;0 days 04:09:00;249;0
VOE3585; BOEING 717;15/04/18;13:05;ALICANTE-ELCHE;ALC;12;25;Nubes altas;C41;15/04/18;14:45;ASTURIAS;12;15;Lluvia;4;Despego;Aterrizo;0 days 01:40:00;100;1
